Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,De Oliveira 2020a,2020,,,17.0,17.0,,20,18.0,44.0,,22,,,1.60305,-1.0,-20.838283,18.838283,Osteopathic manipulation vs active control group (exercise); VAS 0-100; data extracted from table 2; data at 5 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,34.9,31.2,,60,26.6,33.5,,61,,,2.401863,8.3,-3.232442,19.832442,SMT vs active exercise therapy + negative on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 5 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,37.5,28.9,,32,36.5,33.8,,28,,,1.941449,1.0,-15.031228,17.031228,SMT vs active exercise therapy + positive on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 5 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Fatima 2021,2021,,,23.3,11.3,,15,20.0,11.0,,15,,,2.768873,3.3,-4.680528,11.280528,HVLA SMT vs muscle energy technique; NPRS 0-10 converted to 0-100; data extracted from table 2; data presumably at 2 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,28.0,24.0,,32,,,2.467871,-7.0,-17.909232,3.909232,SMT vs. diathermy; median (range) presented in the study and converted; data extracted from table 2; data (daytime pain) at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Griswold 2019,2019,,,27.0,19.0,,30,23.0,19.0,,30,,,2.603764,4.0,-5.61515,13.61515,Non-thrust manipulation vs dry needling; NPRS 0-10 converted to 0-100; data extracted from table 2; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,17.4,22.3,,123,23.4,20.7,,112,,,2.989404,-6.0,-11.497974,-0.502026,SMT (flexion-distraction) vs. exercise; &nbsp;VAS 0-100; change scores presented - used SD from baseline; data at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,30.2,19.0,,99,34.5,18.4,,95,,,3.007514,-4.3,-9.562879,0.962879,SMT vs light massage; Von Korf pain scale; data extracted from table 2; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,30.0,15.0,,35,,,2.76708,0.5,-7.498921,8.498921,SMT vs. exercise; VAS 0-100; mean data estimated from figure; no SD presented estimated from other studies; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.5,15.0,,22,27.0,15.0,,34,,,2.762659,3.5,-4.544195,11.544195,"SMT vs. physiotherapy; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies; VAS, average pain."
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,29.49,19.29,,90,33.47,19.49,,16,,,2.527102,-3.98,-14.328117,6.368117,HVLA-SMT vs medical care; VAS 0-100; adjusted scores; IPD data provided by author; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,27.63,19.31,,83,33.47,19.49,,16,,,2.520129,-5.84,-16.254353,4.574353,LVVA-SMT (flexion-distraction) vs. medical care; VAS 0-100; adjusted scores; IPD data provided by author; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,25.8,19.3,,22,27.8,18.2,,49,,,2.61157,-2.0,-11.539885,7.539885,SMT vs. myofascial therapy; VAS 0-10; converted to 0-100; data extracted from table 3; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,25.8,19.3,,23,21.3,12.8,,42,,,2.688788,4.5,-4.286274,13.286274,SMT vs. back school; VAS 0-10; converted to 0-100; data extracted from table 3; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,31.0,18.0,,169,35.0,20.0,,168,,,3.090301,-4.0,-8.063376,0.063376,Chiropractic care + physical modalities (DCPm) vs. medical care + physical therapy (MDpt); NPRS 0-10; converted to 0-100; data estimated from graphs; SD used from baseline; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,34.0,19.0,,169,36.0,19.0,,169,,,3.091058,-2.0,-6.051103,2.051103,Chiropractic care only vs. medical care only; NPRS 0-10; converted to 0-100; data estimated from graphs; SD used from baseline; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Kamali 2019,2019,,,22.8,19.27,,15,17.67,14.38,,15,,,2.334635,5.13,-7.037755,17.297755,MT vs stabilizing exercise; VAS 0-100; data extracted from table 2; data at 2-weeks &nbsp;follow up for MT and 4 weeks for stabilizing exercise
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,49.6,8.9,,25,,,2.985593,-37.6,-43.146525,-32.053475,"SMT vs. conventional physiotherapy (stretching, TENS, massage); NPRS 0-10; converted to 0-100; data extracted form table 2; data at 5 weeks"
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Mohseni-Bandpei 2006,2006,,,23.4,19.0,,56,37.9,19.0,,56,,,2.858107,-14.5,-21.537569,-7.462431,SMT + exercise vs. ultrasound + exercise; VAS 0-100; data extraced from table 2; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,6.4,6.847928,,18,36.4,35.749667,,16,,,1.77703,-30.0,-47.800385,-12.199615,Manipulation vs exercise therapy; VAS 0-10; converted to 0-100; data extracted from table 1; SDs are imputed from similar studies; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,24.0,26.7,,19,20.0,17.8,,22,,,2.131007,4.0,-10.122944,18.122944,SMT vs. stabilizing training; VAS 0-10; data converted to 0-100; IPD data; data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Samir 2016,2016,,,33.3,14.4,,15,71.0,10.6,,15,,,2.662111,-37.7,-46.748724,-28.651276,Maitland mobilisation vs Mulligan mobilisation; &nbsp;VAS 0-10; converted to 0-100 data extracted from table 2; data at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Sarker 2017,2016,,,20.3,6.2,,35,39.7,7.1,,35,,,3.142567,-19.4,-22.52279,-16.27721,HVLA SMT vs. core stability exercises; NPRS 0-10; converted to 0-100; data extracted from text; data at 2 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,45.1,19.197475,,79,,,2.952763,-6.1,-12.053238,-0.146762,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,36.0,14.4,,92,44.0,13.4,,80,,,3.084461,-8.0,-12.156978,-3.843022,SMT (naprapathy) vs. standard medical care; Modified von Korff - pain subscale only 0-100; IPD data provided by author; data at 3 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Sturion 2020,2020,,,16.0,18.0,,10,10.0,13.0,,10,,,2.168066,6.0,-7.761683,19.761683,HLVA SMT vs muscle energy technique; NPRS 0-10; converted to 0-100; data extracted form table 1; data at 15-days
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,48.99,22.16,,316,48.93,21.49,,228,,,3.111434,0.06,-3.648183,3.768183,Best care + SMT vs. best care + exercise; Modified von Korff - pain subscale only 0-100; IPD data provided by the authors; data at 1 month
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Ulger 2017,2017,,,20.8,12.0,,57,21.0,16.0,,56,,,3.01063,-0.2,-5.421656,5.021656,SMT vs spinal stabilization exercise; VAS 0-10; converted to a 0-100; data extracted from table 3: data at 6 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Wilkey 2008,2008,,,42.8,22.5,,18,70.0,24.1,,12,,,1.836492,-27.2,-44.345578,-10.054422,SMT ('chiropractic management') vs. outpatient hospital pain clinic; NPRS 0-10; converted to 0-100; IPD provided by the author; data at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Zaidi 2020,2020,,,40.0,12.0,,30,43.0,13.4,,30,,,2.911754,-3.0,-9.436724,3.436724,Maitland mobilisation vs muscle energy technique; VAS 0-10; converted to 0-100; data extracted from table 2 and 3; data at 4 weeks
3,1,Pain,Pain at 1 month,1,SUBGROUP_AND_OVERALL,Özcan 2022,2022,,,23.0,9.8,,20,28.8,19.0,,20,,,2.629199,-5.8,-15.169366,3.569366,Chiropractic manipulation vs Mulligan mobilisation; NPRS 0-10; converted to a 0-100 scale; data extracted from table 2; data at 4 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,11.8,11.0,,16,10.6,12.8,,15,,,3.767101,1.2,-7.226744,9.626744,SMT + exercixe vs kinesio taping + exercise; VAS (0-10); data extracted from table 2; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,26.0,21.0,,93,,,4.433076,3.0,-3.778738,9.778738,SMT vs supervised exercise therapy; NPRS 0-10; converted 0-100; data extracted from table 2; data at &nbsp;12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,29.0,19.0,,50,32.0,22.0,,91,,,4.364852,-3.0,-9.940233,3.940233,SMT vs home exercise and advice; NPRS 0-10; converted 0-100; data extracted from table 2; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,27.0,20.0,,56,35.0,22.0,,40,,,3.702495,-8.0,-16.597712,0.597712,HVLA-SMT + strength exercises vs. NSAID + strength exercises; NPRS 0-10; converted to 0-100; data extracted from table 2; data at 11 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Castro-Sanchez 2021,2021,,,3.7,2.5,,32,3.2,2.2,,32,,,6.469663,0.5,-0.653822,1.653822,Sacral manipulative therapy vs myofascial release; NPRS 0-10 converted to 0-100; data extracted from table; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,23.3,23.3,,68,,,4.441155,-15.0,-21.759694,-8.240306,SMT vs back school; RMPRS 0-6; data converted to 0-100; data extracted from table 2; data from 3 months after discharge (4-6 weeks)
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,8.3,11.7,,35,25.0,20.0,,68,,,4.709862,-16.7,-22.833621,-10.566379,SMT vs individualized physiotherapy;data converted to 0-100; data extracted from table 2; data from 3 months after discharge (4-6 weeks)
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,40.4,27.5,,60,36.3,29.6,,61,,,3.151476,4.1,-6.07813,14.27813,SMT vs active exercise therapy + negative on clinical prediticion rule; SMT vs activ e exercise therapy + positive on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,43.3,24.6,,32,42.0,33.6,,28,,,1.943434,1.3,-13.784244,16.384244,SMT vs activ e exercise therapy + positive on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,41.0,26.0,,77,44.0,24.5,,147,,,4.327453,-3.0,-10.029294,4.029294,SMT vs. general and motor exercise therapy (combined); VAS 0-10; data converted to 0-100; data extracted from table 2; data at 8 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,13.0,22.5,,19,25.0,22.5,,27,,,2.32577,-12.0,-25.205378,1.205378,SMT vs. diathermy; median (range) presented in the study and converted; data extracted from table 2; data (daytime pain) at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,21.5,22.3,,87,23.7,20.7,,76,,,4.507338,-2.2,-8.804236,4.404236,SMT (flexion distraction) vs. exercise; VAS 0-100; change scores presented - used SD from baseline; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,31.4,19.8,,92,37.9,20.4,,85,,,4.797747,-6.5,-12.431055,-0.568945,SMT vs light massage; Von Korf pain scale; data extracted from table 2; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,27.5,15.0,,34,,,3.914988,2.5,-5.544195,10.544195,SMT vs. physiotherapy; VAS 0-100; mean data estimated from figure; no SD presented estimated from other studies; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,30.0,15.0,,22,31.0,15.0,,35,,,3.932785,-1.0,-8.998921,6.998921,SMT vs. exercise; VAS 0-100; mean data estimated from figure; no SD presented estimated from other studies; data at
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,24.7,24.258703,,16,3.5,3.744961,,16,,,2.613285,21.2,9.172648,33.227352,Manipulation vs exercise therapy; VAS 0-10; converted to 0-100; mean and p values presented from table 2; data at 12-weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,18.0,12.6,,23,10.0,14.8,,52,,,4.537229,8.0,1.465668,14.534332,SMT vs. McKenzie exercise; VAS 0-100; median (IQR) - converted to mean (SD); data extracted from table 2; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,18.0,12.6,,23,17.0,13.3,,37,,,4.466792,1.0,-5.699356,7.699356,SMT vs. advice-group (counseling session + educational back booklet); &nbsp;VAS 0-100; median (IQR) - converted to mean (SD); data extracted from table 2; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,14.9,12.3,,169,14.5,13.2,,173,,,6.09463,0.4,-2.303312,3.103312,SMT vs McKenzie exercise;Modified von Korff - pain subscale only 0-10; converted to 0-100; McKenzie 67.5); IPD data provided by the authors; follow up post treatment (treatment period max. 12 weeks; mean days: SMT 60.5 days
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,22.0,28.1,,16,14.0,14.1,,17,,,1.90243,8.0,-7.313495,23.313495,SMT vs. stabilizing training; VAS 0-10; data converted to 0-100; IPD data; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,28.5,19.097768,,80,32.5,19.197475,,79,,,4.788358,-4.0,-9.952666,1.952666,SMT + home exercise program vs Supervised exercise and home exercise program; NPRS 0-10 converted to 0-100; data extracted from table 3; data at 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,26.0,14.4,,89,37.0,13.4,,73,,,5.502678,-11.0,-15.289418,-6.710582,SMT (naprapathy) vs. standard medical care; Modified von Korff - pain subscale only 0-10; converted to 0-100; &nbsp;IPD data provided by author; data from 12 weeks
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,40.9,24.87,,275,44.73,24.42,,204,,,5.432726,-3.83,-8.287516,0.627516,Best care + SMT vs. best care + exercise; Modified von Korff - pain subscale only 0-10;converted to 0-100; IPD data provided by the authors; data at 3 months
3,1,Pain,Pain at 3 months,2,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,23.4,23.9,,57,28.0,20.9,,60,,,3.872678,-4.6,-12.752459,3.552459,"SMT vs. physiotherapy (massage, stretching and exercise); VAS 0-100; IPD data provided by authors; data at 3 months (1 month post treatment)"
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,24.0,,46,31.0,21.0,,89,,,3.946062,2.0,-6.19368,10.19368,SMT vs home exercise and advice; NPRS 0-10; converted 0-100; data extracted from table 2; data at 26 weeks
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,33.0,24.0,,46,29.0,21.0,,90,,,3.953597,4.0,-4.180764,12.180764,SMT vs supervise exercise therapy; &nbsp;NPRS 0-10; converted 0-100; data extracted from table 2; data at 26 weeks
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,13.3,11.7,,35,23.3,16.7,,68,,,5.868926,-10.0,-15.547933,-4.452067,SMT vs back school; RMPRS 0-6; data converted to 0-100; data extracted from table 2; data at 6 months after discharge (4-6 weeks)
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,13.3,11.7,,35,23.3,18.3,,68,,,5.630201,-10.0,-15.826072,-4.173928,SMT vs Individualized physiotherapy; RMPRS 0-6; data converted to 0-100; data extracted from table 2; data at 6 months after discharge (4-6 weeks)
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,38.5,27.0,,60,42.1,31.8,,61,,,2.839951,-3.6,-14.10506,6.90506,SMT vs active exercise therapy + negative on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 24 weeks
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,47.6,25.7,,32,52.5,27.2,,28,,,1.949427,-4.9,-18.345863,8.545863,SMT vs active exercise therapy + negative on clinical prediticion rule; VAS 0-100; data extracted from table 4; data at 24 weeks
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,43.0,26.0,,72,45.6,26.0,,139,,,4.441906,-2.6,-9.999272,4.799272,SMT vs. general and motor exercise therapy (combined); VAS 0-10; data converted to 0-100; data extracted from table2; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,19.7,22.3,,90,26.8,20.7,,74,,,5.015832,-7.1,-13.693131,-0.506869,SMT vs. exercise; VAS 0-10; data converted to 0-100; change scores presented - used SD from baseline; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,32.1,20.5,,93,34.9,20.6,,82,,,5.401315,-2.8,-8.902366,3.302366,SMT vs light massage; Von Korf pain scale; data extracted from table 2; data at 24 weeks
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,25.0,15.0,,22,30.0,15.0,,35,,,4.061487,-5.0,-12.998921,2.998921,SMT vs. exercise; VAS 0-100; mean data estimated from figure; no SD presented estimated from other studies; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,25.0,15.0,,22,26.0,15.0,,34,,,4.034309,-1.0,-9.044195,7.044195,SMT vs. physiotherapy; VAS 0-100; mean data estimated from figure; no SD presented estimated from other studies; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,24.0,24.1,,20,29.9,22.8,,47,,,2.212912,-5.9,-18.311529,6.511529,SMT vs. myofascial therapy; VAS 0-10; converted to 0-100; data extracted from table 3; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,17.0,24.1,,20,22.9,19.8,,42,,,2.289638,-5.9,-18.041464,6.241464,SMT vs. back school; VAS 0-10; converted to 0-100; data extracted from table 3; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,18.0,18.0,,163,22.0,20.0,,159,,,7.163056,-4.0,-8.159306,0.159306,Chiropractic care +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); NPRS 0-10; converted to 0-100; data estimated from graphs; SD used from baseline; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,26.0,19.0,,165,28.5,19.0,,165,,,7.221,-2.5,-6.599914,1.599914,Chiropractic care only vs. medical care only; &nbsp;NPRS 0-10; converted to 0-100; data estimated from graphs; SD used from baseline; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Mohseni-Bandpei 2006,2006,,,27.1,19.0,,40,40.2,19.0,,33,,,3.633189,-13.1,-21.85742,-4.34258,SMT + exercise vs. ultrasound + exercise; VAS 0-100; data extraced from table 2; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,28.2,51.102773,,17,22.3,40.411058,,17,,,0.436591,5.9,-25.069864,36.869864,Manipulation vs exercise therapy; VAS 0-10; converted to 0-100; mean and p values presented from table 2; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,14.0,8.1,,23,10.0,7.4,,52,,,7.442628,4.0,0.126561,7.873439,SMT vs. McKenzie exercise; VAS 0-100; median (IQR) - converted to mean (SD); data extracted from table 2; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,14.0,8.1,,23,22.0,17.8,,37,,,4.993857,-8.0,-14.622199,-1.377801,SMT vs. advice-group (counseling session + educational back booklet); VAS 0-100; median (IQR) - converted to mean (SD); data extracted from table 2; data at 6 months
3,1,Pain,Pain at 6 months,3,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,15.4,12.2,,161,15.3,13.4,,169,,,8.508568,0.1,-2.662755,2.862755,SMT vs McKenzie; Modified von Korff - pain subscale only 0-10; converted to 0-100; IPD data provided by the authors; data at 2 months post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days; McKenzie 67.5
