review_id	review_group	review_pdf	outcome_section	section_order	outcome_order	outcome_name	outcome_text_raw	source_heading	outcome_role	outcome_role_note	matched_analysis_count	matched_analysis_ids	matched_analysis_outcomes	analysis_mapping_status	analysis_mapping_notes	extraction_status	extraction_notes	source_excerpt
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	6	Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema	Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	7	Perineal oedema 24 hours after vaginal delivery	Perineal oedema 24 hours after vaginal delivery	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	2	1.6; 2.6	Incidence of perineal oedema 24 hours after vaginal delivery	mapped_to_analysis_results	1.6:score=0.92:normalized_substring:planned_variant_1; 2.6:score=0.92:normalized_substring:planned_variant_1	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	8	Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema	Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	9	Perineal trauma requiring suturing	Perineal trauma requiring suturing	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	10	Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwives	Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwives	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	11	Blood loss volume	Blood loss volume	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	12	Volume of blood loss (ml)	Volume of blood loss (ml)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	13	Dyspareunia (loss of sex drive, sexual pain or discomfort)	Dyspareunia (loss of sex drive, sexual pain or discomfort)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	14	Measured 12 months after vaginal delivery via Pelvic Organ Prolapse/Urinary Incontinence Sexual Function Questionnaire (PISQ-12) (Gommesen 2019)	Measured 12 months after vaginal delivery via Pelvic Organ Prolapse/Urinary Incontinence Sexual Function Questionnaire (PISQ-12) (Gommesen 2019)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	15	Urinary incontinence	Urinary incontinence	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	16	Urinary incontinence while coughing or sneezing, running or picking up heavy objects, and walking or climbing stairs	Urinary incontinence while coughing or sneezing, running or picking up heavy objects, and walking or climbing stairs	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
CD010441_hyaluronidase_perineal	first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	Secondary outcomes	2	17	Faecal incontinence	Faecal incontinence	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	no_mapped_analysis_result	No saved meta-analysis outcome label mapped to this planned outcome by the current heuristic.	itemized	ok	1.First and second degree perineal lacerations •Lacerations to the perineal skin, vaginal mucosa or perineal muscles but not involving the anal sphincter 2.Third and fourth degree perineal lacerations •Lacerations to the anal sphincter complex or anorectal mucosa 3.Perineal oedema one hour after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 1 hour after vaginal delivery to evaluate perineal oedema. 4.Perineal oedema 24 hours after vaginal delivery •Identified by the application of pressure to the swollen skin of the perineum with a finger. Postpartum vulvoperineal inspection was conducted 24 hours after vaginal delivery to evaluate perineal oedema. 5.Perineal trauma requiring suturing •Perineal lacerations or episiotomies require suture as assessed by obstetricians or midwi...
